Wall time,Step,Value
1553024428.969442,11198,-0.1250922828912735
1553024430.183545,11200,-0.3477569818496704
1553024430.805124,11201,-0.3280852138996124
1553024463.2441745,11252,-0.3772231638431549
1553024468.3818438,11260,-0.3203411400318146
1553024470.3636444,11263,-0.2735089957714081
1553024476.0202408,11272,-0.394875705242157
1553024500.2952776,11310,-0.28667932748794556
1553024520.023584,11341,-0.3508140444755554
1553024532.7783744,11361,-0.29830726981163025
1553024544.8946679,11380,-0.3466590344905853
1553024564.6592996,11411,-0.2924165725708008
1553024569.7879605,11419,-0.27847471833229065
1553024571.0252073,11421,-0.3849647343158722
1553024592.7488635,11455,-0.3924832344055176
1553024594.7176514,11458,-0.09865297377109528
1553024603.532179,11472,-0.36940810084342957
1553024612.4896512,11486,-0.24716487526893616
1553024616.2830853,11492,-0.38917258381843567
1553024634.174421,11520,-0.312971293926239
1553024636.163159,11523,-0.23167897760868073
1553024636.770712,11524,-0.3048374354839325
1553024640.548252,11530,-0.3037109971046448
1553024641.7623556,11532,-0.36408042907714844
1553024652.7013412,11549,-0.3005116879940033
1553024657.71598,11557,-0.31351107358932495
1553024663.4743767,11566,-0.39471176266670227
1553024673.0516398,11581,-0.33877652883529663
1553024683.2825253,11597,-0.3285217583179474
1553024708.2085054,11636,-0.33647796511650085
1553024715.9703057,11648,-0.24906009435653687
1553024717.183409,11650,-0.27372556924819946
1553024723.5579615,11660,-0.3126523792743683
1553024730.5182278,11671,-0.4063950181007385
1553024735.058341,11678,-0.2640248239040375
1553024739.4557505,11685,-0.3204945921897888
1553024740.6703818,11687,-0.07505590468645096
1553024751.5744958,11704,-0.2690187394618988
1553024763.723999,11723,-0.2433016151189804
1553024786.705206,11759,-0.18982689082622528
1553024803.8345757,11786,-0.3578092157840729
1553024807.6430223,11792,-0.39243200421333313
1553024813.4008715,11801,-0.2729923129081726
1553024832.4975836,11831,-0.3649599254131317
1553024847.1667874,11854,-0.22838622331619263
1553024847.7743397,11855,-0.3336908519268036
1553024859.2946463,11873,-0.20312020182609558
1553024877.0544572,11901,-0.3044508695602417
1553024880.2666986,11906,-0.3201129138469696
1553024888.6292546,11919,-0.3287999927997589
1553024897.587363,11933,-0.2184022068977356
1553024902.6252983,11941,-0.2523741126060486
1553024905.8298814,11946,-0.3796931505203247
1553024907.1811204,11948,-0.25215601921081543
1553024907.789707,11949,-0.2829989194869995
1553024920.5636098,11969,-0.2996746301651001
1553024923.74976,11974,-0.3065013289451599
1553024932.696615,11988,-0.29123884439468384
1553024939.0865917,11998,-0.2564076781272888
1553024942.2856593,12003,-0.2872595191001892
1553024946.6765342,12010,-0.2249867171049118
1553024958.854993,12029,-0.3620056211948395
1553024966.429444,12041,-0.41449156403541565
1553024988.7365124,12076,-0.4172457754611969
1553024994.5449588,12085,-0.3232094645500183
1553025025.1356683,12133,-0.2194594144821167
1553025028.311554,12138,-0.15835022926330566
1553025037.9052985,12153,-0.25523313879966736
1553025044.9056134,12164,-0.2885916829109192
1553025047.4683423,12168,-0.2813059687614441
1553025057.6441267,12184,-0.30418816208839417
1553025065.8422365,12197,-0.2846597135066986
1553025078.5482469,12217,-0.31289568543434143
1553025084.3194911,12226,-0.3510655164718628
1553025089.4781787,12234,-0.24525247514247894
1553025112.376328,12270,-0.3769426941871643
1553025125.1023467,12290,-0.3261198401451111
1553025127.0797603,12293,-0.2699546217918396
1553025137.2820306,12309,-0.34227699041366577
1553025147.4592981,12325,-0.35494253039360046
1553025192.6928368,12396,-0.35690969228744507
1553025198.4708724,12405,-0.320512980222702
1553025199.077437,12406,-0.338922381401062
1553025218.1797512,12436,-0.28999200463294983
1553025230.397867,12455,-0.21811451017856598
1553025232.389677,12458,-0.2324589490890503
1553025246.3445964,12480,-0.3092966675758362
1553025274.4495208,12524,-0.323861688375473
1553025287.8400266,12545,-0.37046581506729126
1553025291.642481,12551,-0.3421034514904022
1553025292.9927084,12553,-0.2158469557762146
1553025306.2998261,12574,-0.2740514576435089
1553025320.2750385,12596,-0.3015086054801941
1553025338.8198016,12625,-0.35015544295310974
1553025370.5179484,12671,-0.2264959216117859
1553025380.7142837,12687,-0.28499096632003784
1553025388.423493,12699,-0.24114418029785156
1553025425.9479866,12758,-0.3579622805118561
1553025436.2490575,12774,-0.20149916410446167
1553025455.9385676,12805,-0.26650258898735046
1553025460.9581275,12813,-0.2941323518753052
1553025474.5018165,12834,-0.216430202126503
1553025490.4316843,12859,-0.23051966726779938
1553025493.6206696,12864,-0.28062906861305237
1553025501.8141146,12877,-0.31588026881217957
1553025510.1555433,12890,-0.32758480310440063
1553025514.0390944,12896,-0.2991850674152374
1553025540.6945863,12938,-0.3024887144565582
1553025541.4592814,12939,-0.23589128255844116
1553025544.6812763,12944,-0.23080123960971832
1553025554.2942472,12959,-0.3080359399318695
1553025591.2328866,13017,-0.2974192798137665
1553025602.121782,13034,-0.20951604843139648
1553025619.313783,13061,-0.24813540279865265
1553025619.9243379,13062,-0.3304618000984192
1553025625.0560002,13070,-0.34866926074028015
1553025632.6850498,13082,-0.3759937286376953
1553025634.641344,13085,-0.2639886736869812
1553025640.4194887,13094,-0.23212005198001862
1553025650.0056381,13109,-0.09441979974508286
1553025652.4348457,13113,-0.3377356231212616
1553025663.379849,13130,-0.2751851975917816
1553025674.825584,13148,-0.32647132873535156
1553025686.3551457,13166,-0.28094834089279175
1553025695.9810839,13181,-0.34426531195640564
1553025702.3674295,13191,-0.2809407413005829
1553025704.3278348,13194,-0.21780925989151
1553025711.9288437,13206,-0.28393831849098206
1553025712.5353959,13207,-0.3197716176509857
1553025715.1138995,13211,-0.30921152234077454
1553025733.0547304,13239,-0.1832127869129181
1553025749.622598,13265,-0.2700439691543579
1553025770.5608675,13298,-0.30114132165908813
1553025780.111546,13313,-0.30784210562705994
1553025803.1497347,13349,-0.21894976496696472
1553025806.3420722,13354,-0.16175203025341034
1553025836.9049275,13402,-0.2637604773044586
1553025839.4927282,13406,-0.3113264739513397
1553025852.2628217,13426,-0.3010018467903137
1553025883.5887964,13475,-0.2575688362121582
1553025900.0894308,13501,-0.32198622822761536
1553025902.0662272,13504,-0.23182795941829681
1553025928.764726,13546,-0.28018423914909363
1553025938.9646668,13562,-0.3142887353897095
1553025961.291375,13597,-0.32970118522644043
